id,place_id,code,name,normalized_query_name,full_name,level,province,city,county,town,collection_phase,priority,status,source_strategy,risk_flag,attempt_count,last_attempt_at,error,created_at,updated_at
next_origin:admin_street_pilot:ac77bbf15037f8fc0d163ba94eda4737fa9f396d,ac77bbf15037f8fc0d163ba94eda4737fa9f396d,110101001,东华门街道,东华门街道,北京市/市辖区/东城区/东华门街道,town,北京市,市辖区,东城区,东华门街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T05:52:15.924559+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:504298309714e6f3a66dfccfe0ced82eefcee71e,504298309714e6f3a66dfccfe0ced82eefcee71e,441502003,凤山街道,凤山街道,广东省/汕尾市/城区/凤山街道,town,广东省,汕尾市,城区,凤山街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:6aafcad11711197a9c50864515afad7345ceea7d,6aafcad11711197a9c50864515afad7345ceea7d,441502004,田墘街道,田墘街道,广东省/汕尾市/城区/田墘街道,town,广东省,汕尾市,城区,田墘街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:e0337fc01a958a309ec0c9490bdf5678400b79ea,e0337fc01a958a309ec0c9490bdf5678400b79ea,441502005,东洲街道,东洲街道,广东省/汕尾市/城区/东洲街道,town,广东省,汕尾市,城区,东洲街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:7130215859e5347bbadb7f4ab04c5a1b31a7c9ff,7130215859e5347bbadb7f4ab04c5a1b31a7c9ff,441502006,遮浪街道,遮浪街道,广东省/汕尾市/城区/遮浪街道,town,广东省,汕尾市,城区,遮浪街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:92b7334fa02ee01fa34022d7f2db474b57ef144d,92b7334fa02ee01fa34022d7f2db474b57ef144d,441502007,马宫街道,马宫街道,广东省/汕尾市/城区/马宫街道,town,广东省,汕尾市,城区,马宫街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:17a7cdc30a118c0b810a8927d1d0482a3b079996,17a7cdc30a118c0b810a8927d1d0482a3b079996,441581001,东海街道,东海街道,广东省/汕尾市/陆丰市/东海街道,town,广东省,汕尾市,陆丰市,东海街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:ab193287293441248a214cf6bda010e9f441c6ee,ab193287293441248a214cf6bda010e9f441c6ee,441581002,河西街道,河西街道,广东省/汕尾市/陆丰市/河西街道,town,广东省,汕尾市,陆丰市,河西街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:d1d199a95a167614a97a42a52d6860814198cc1f,d1d199a95a167614a97a42a52d6860814198cc1f,441581003,城东街道,城东街道,广东省/汕尾市/陆丰市/城东街道,town,广东省,汕尾市,陆丰市,城东街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:855b54ccf6a9412cd71f57f1e866d959606105e7,855b54ccf6a9412cd71f57f1e866d959606105e7,441602001,上城街道,上城街道,广东省/河源市/源城区/上城街道,town,广东省,河源市,源城区,上城街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:97b96dbd105a54399fb9d5910958818fa71ceb76,97b96dbd105a54399fb9d5910958818fa71ceb76,441602002,新江街道,新江街道,广东省/河源市/源城区/新江街道,town,广东省,河源市,源城区,新江街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:30ac48b142a60cf46299d98564dbebc86c81dc21,30ac48b142a60cf46299d98564dbebc86c81dc21,441602003,东埔街道,东埔街道,广东省/河源市/源城区/东埔街道,town,广东省,河源市,源城区,东埔街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:422f5afa7941e579c50eabdaea802b259657568d,422f5afa7941e579c50eabdaea802b259657568d,441602004,源西街道,源西街道,广东省/河源市/源城区/源西街道,town,广东省,河源市,源城区,源西街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:5a9600146e26d114c9a4a87c619407d0698f72ae,5a9600146e26d114c9a4a87c619407d0698f72ae,441602005,高埔岗街道,高埔岗街道,广东省/河源市/源城区/高埔岗街道,town,广东省,河源市,源城区,高埔岗街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:476cc6feb4982e676fb7b28463a30723ca22c277,476cc6feb4982e676fb7b28463a30723ca22c277,441602006,城东街道,城东街道,广东省/河源市/源城区/城东街道,town,广东省,河源市,源城区,城东街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:db1569a9a53401c60d5e84dfb16469f624d9f33d,db1569a9a53401c60d5e84dfb16469f624d9f33d,441702001,南恩街道,南恩街道,广东省/阳江市/江城区/南恩街道,town,广东省,阳江市,江城区,南恩街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:bc461b97541aa9841b31bfbab5b495e97d18f7e7,bc461b97541aa9841b31bfbab5b495e97d18f7e7,441702002,城南街道,城南街道,广东省/阳江市/江城区/城南街道,town,广东省,阳江市,江城区,城南街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:97d6e187c763913b7c43882ceb01421168c3ff7a,97d6e187c763913b7c43882ceb01421168c3ff7a,441702003,城北街道,城北街道,广东省/阳江市/江城区/城北街道,town,广东省,阳江市,江城区,城北街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:66429c9fe5db99e698c7fc438b1a6d30839ce803,66429c9fe5db99e698c7fc438b1a6d30839ce803,441702004,中洲街道,中洲街道,广东省/阳江市/江城区/中洲街道,town,广东省,阳江市,江城区,中洲街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:cf10866830e909185db27368ebf654f3e05f6900,cf10866830e909185db27368ebf654f3e05f6900,441702006,城东街道,城东街道,广东省/阳江市/江城区/城东街道,town,广东省,阳江市,江城区,城东街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:b521239da0a6b124d569a06d6f61eec8991ad207,b521239da0a6b124d569a06d6f61eec8991ad207,441702008,岗列街道,岗列街道,广东省/阳江市/江城区/岗列街道,town,广东省,阳江市,江城区,岗列街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:e7c44a464faa49b9117796b0820e408e12ff692c,e7c44a464faa49b9117796b0820e408e12ff692c,441702009,城西街道,城西街道,广东省/阳江市/江城区/城西街道,town,广东省,阳江市,江城区,城西街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:216cb6e04db0dbbd84e9dccbc8a65e1d433179d6,216cb6e04db0dbbd84e9dccbc8a65e1d433179d6,441702011,白沙街道,白沙街道,广东省/阳江市/江城区/白沙街道,town,广东省,阳江市,江城区,白沙街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:a701871c0b0e92f1e0319bbeec185d3a6f3e6095,a701871c0b0e92f1e0319bbeec185d3a6f3e6095,441781001,春城街道,春城街道,广东省/阳江市/阳春市/春城街道,town,广东省,阳江市,阳春市,春城街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:a94f28e45f9ebc4f0c542d360c3036b33d8eed31,a94f28e45f9ebc4f0c542d360c3036b33d8eed31,441781002,河西街道,河西街道,广东省/阳江市/阳春市/河西街道,town,广东省,阳江市,阳春市,河西街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:2342342859a516c3727c084c31b526d50acd22d2,2342342859a516c3727c084c31b526d50acd22d2,441802006,凤城街道,凤城街道,广东省/清远市/清城区/凤城街道,town,广东省,清远市,清城区,凤城街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:014c140d6e548a9784e7ad155f93e744148da7e9,014c140d6e548a9784e7ad155f93e744148da7e9,441802007,东城街道,东城街道,广东省/清远市/清城区/东城街道,town,广东省,清远市,清城区,东城街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:8124a08115af4264251a8c47581dd4872dbf6464,8124a08115af4264251a8c47581dd4872dbf6464,441802008,洲心街道,洲心街道,广东省/清远市/清城区/洲心街道,town,广东省,清远市,清城区,洲心街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:081b4b4da2088997e7bde87065271ec266110385,081b4b4da2088997e7bde87065271ec266110385,441802009,横荷街道,横荷街道,广东省/清远市/清城区/横荷街道,town,广东省,清远市,清城区,横荷街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:cf69c0fa1be8d1cdc0e9aa714aa39de515302eb2,cf69c0fa1be8d1cdc0e9aa714aa39de515302eb2,441881001,英城街道,英城街道,广东省/清远市/英德市/英城街道,town,广东省,清远市,英德市,英城街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:ae8b343f87d21187669222c420319bb4066d34f5,ae8b343f87d21187669222c420319bb4066d34f5,441900003,东城街道,东城街道,广东省/东莞市/东莞市/东城街道,town,广东省,东莞市,东莞市,东城街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:ad6c16207c4a26a88298bd556c538f342a6295af,ad6c16207c4a26a88298bd556c538f342a6295af,441900004,南城街道,南城街道,广东省/东莞市/东莞市/南城街道,town,广东省,东莞市,东莞市,南城街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:2e6a2f8796c9bdcb69e2e6766484c5ad37aa0045,2e6a2f8796c9bdcb69e2e6766484c5ad37aa0045,441900005,万江街道,万江街道,广东省/东莞市/东莞市/万江街道,town,广东省,东莞市,东莞市,万江街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:5f6c833c3474be7bbdcde8ca1864f0812076fffc,5f6c833c3474be7bbdcde8ca1864f0812076fffc,441900006,莞城街道,莞城街道,广东省/东莞市/东莞市/莞城街道,town,广东省,东莞市,东莞市,莞城街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:1977d86f42108534a9462215384a51f6f42ebc91,1977d86f42108534a9462215384a51f6f42ebc91,442000001,石岐街道,石岐街道,广东省/中山市/中山市/石岐街道,town,广东省,中山市,中山市,石岐街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:307aa9a4d611c64e2db6bf53109d27f3d2fedf20,307aa9a4d611c64e2db6bf53109d27f3d2fedf20,442000002,东区街道,东区街道,广东省/中山市/中山市/东区街道,town,广东省,中山市,中山市,东区街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:253e2bcf24575397b13db431e0ced36b188eafd7,253e2bcf24575397b13db431e0ced36b188eafd7,442000003,中山港街道,中山港街道,广东省/中山市/中山市/中山港街道,town,广东省,中山市,中山市,中山港街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:1e75f4f904df57d1ccf085ab5cfb726ab5312529,1e75f4f904df57d1ccf085ab5cfb726ab5312529,442000004,西区街道,西区街道,广东省/中山市/中山市/西区街道,town,广东省,中山市,中山市,西区街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:2c5a5ece7940ece32350c9795a5691c07566bffe,2c5a5ece7940ece32350c9795a5691c07566bffe,442000005,南区街道,南区街道,广东省/中山市/中山市/南区街道,town,广东省,中山市,中山市,南区街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:c006466af805642606406ec24120d53ddefd5a57,c006466af805642606406ec24120d53ddefd5a57,442000006,五桂山街道,五桂山街道,广东省/中山市/中山市/五桂山街道,town,广东省,中山市,中山市,五桂山街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:04755a9583f8d229b6f66262f8cd764e3223cc66,04755a9583f8d229b6f66262f8cd764e3223cc66,442000007,民众街道,民众街道,广东省/中山市/中山市/民众街道,town,广东省,中山市,中山市,民众街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:17a2ca58d61f791813eabe7d132077bc05e871b3,17a2ca58d61f791813eabe7d132077bc05e871b3,442000008,南朗街道,南朗街道,广东省/中山市/中山市/南朗街道,town,广东省,中山市,中山市,南朗街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:aa24490608bda4613668359d4f26a5eea3da8718,aa24490608bda4613668359d4f26a5eea3da8718,445102007,桥东街道,桥东街道,广东省/潮州市/湘桥区/桥东街道,town,广东省,潮州市,湘桥区,桥东街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:5f237a0d32107dd42560f8d84c0f9c79fa5eddbd,5f237a0d32107dd42560f8d84c0f9c79fa5eddbd,445102008,城西街道,城西街道,广东省/潮州市/湘桥区/城西街道,town,广东省,潮州市,湘桥区,城西街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:8500b484b9eb2141e9698e2f15ee241e6909a0ef,8500b484b9eb2141e9698e2f15ee241e6909a0ef,445102009,凤新街道,凤新街道,广东省/潮州市/湘桥区/凤新街道,town,广东省,潮州市,湘桥区,凤新街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:78424058c48a37062b1eaf0467a14943279ed53b,78424058c48a37062b1eaf0467a14943279ed53b,445102010,太平街道,太平街道,广东省/潮州市/湘桥区/太平街道,town,广东省,潮州市,湘桥区,太平街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:96098059b52205a31eb1bd773133444064c842d2,96098059b52205a31eb1bd773133444064c842d2,445102011,西新街道,西新街道,广东省/潮州市/湘桥区/西新街道,town,广东省,潮州市,湘桥区,西新街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:c1386e989b50e046155d3e7e31c5fa6f5327f4cb,c1386e989b50e046155d3e7e31c5fa6f5327f4cb,445202001,榕华街道,榕华街道,广东省/揭阳市/榕城区/榕华街道,town,广东省,揭阳市,榕城区,榕华街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:693d8be8cf8d625638d42aec9b889b0442274fe4,693d8be8cf8d625638d42aec9b889b0442274fe4,445202002,新兴街道,新兴街道,广东省/揭阳市/榕城区/新兴街道,town,广东省,揭阳市,榕城区,新兴街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:727c354715fa87b49beeecb6a0d39f9b8958da05,727c354715fa87b49beeecb6a0d39f9b8958da05,445202003,中山街道,中山街道,广东省/揭阳市/榕城区/中山街道,town,广东省,揭阳市,榕城区,中山街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:e7a749f7c5bc8f7d2905a22bdcecf6181130d438,e7a749f7c5bc8f7d2905a22bdcecf6181130d438,445202004,西马街道,西马街道,广东省/揭阳市/榕城区/西马街道,town,广东省,揭阳市,榕城区,西马街道,admin_street_pilot,40,needs_review,mca_geonames_fast;official_first,,1,2026-07-21T09:59:22.696588+00:00,国家地名信息库未找到符合过滤条件的候选,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:59:22.696588+00:00
next_origin:admin_street_pilot:acf6027200459db6df5af74372b91b19ad181d87,acf6027200459db6df5af74372b91b19ad181d87,445202005,东兴街道,东兴街道,广东省/揭阳市/榕城区/东兴街道,town,广东省,揭阳市,榕城区,东兴街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:875daa75ae79b7929e6c8cf183c0d1ffcde108a4,875daa75ae79b7929e6c8cf183c0d1ffcde108a4,445202006,榕东街道,榕东街道,广东省/揭阳市/榕城区/榕东街道,town,广东省,揭阳市,榕城区,榕东街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:e423a68a548f0128e5875cbf5f4f1e43346de885,e423a68a548f0128e5875cbf5f4f1e43346de885,445202007,仙桥街道,仙桥街道,广东省/揭阳市/榕城区/仙桥街道,town,广东省,揭阳市,榕城区,仙桥街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:f4b950405effeef06f0e7db1653004767359ab50,f4b950405effeef06f0e7db1653004767359ab50,445202008,梅云街道,梅云街道,广东省/揭阳市/榕城区/梅云街道,town,广东省,揭阳市,榕城区,梅云街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:4d36236ef800e25710f3c7984b3b13324b5bbf70,4d36236ef800e25710f3c7984b3b13324b5bbf70,445202009,东升街道,东升街道,广东省/揭阳市/榕城区/东升街道,town,广东省,揭阳市,榕城区,东升街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:b7bfc5eff818160658a38d645f4a7a317625e067,b7bfc5eff818160658a38d645f4a7a317625e067,445202010,东阳街道,东阳街道,广东省/揭阳市/榕城区/东阳街道,town,广东省,揭阳市,榕城区,东阳街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:5d9f5384f85b2734d78d1125bc07f0d03404c21e,5d9f5384f85b2734d78d1125bc07f0d03404c21e,445202011,渔湖街道,渔湖街道,广东省/揭阳市/榕城区/渔湖街道,town,广东省,揭阳市,榕城区,渔湖街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:179cfc97dec5e15ace52652642b3d0fc24763d05,179cfc97dec5e15ace52652642b3d0fc24763d05,445203001,曲溪街道,曲溪街道,广东省/揭阳市/揭东区/曲溪街道,town,广东省,揭阳市,揭东区,曲溪街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:44d53cab18b45d423164bfb435e754b6cc9b1042,44d53cab18b45d423164bfb435e754b6cc9b1042,445203002,磐东街道,磐东街道,广东省/揭阳市/揭东区/磐东街道,town,广东省,揭阳市,揭东区,磐东街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:fb7551d926b7d661f9eb0a6eba718f3935bb0a91,fb7551d926b7d661f9eb0a6eba718f3935bb0a91,445222001,河婆街道,河婆街道,广东省/揭阳市/揭西县/河婆街道,town,广东省,揭阳市,揭西县,河婆街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:fca6a69cdf0692b1bca609501584e99224788cf7,fca6a69cdf0692b1bca609501584e99224788cf7,445281001,流沙东街道,流沙东街道,广东省/揭阳市/普宁市/流沙东街道,town,广东省,揭阳市,普宁市,流沙东街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:83ed1e13ac39e15800b522bbe1a28da7e3979c7a,83ed1e13ac39e15800b522bbe1a28da7e3979c7a,445281002,流沙南街道,流沙南街道,广东省/揭阳市/普宁市/流沙南街道,town,广东省,揭阳市,普宁市,流沙南街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:86f43044e403bf7ad9da5d720e531b0b863aee8c,86f43044e403bf7ad9da5d720e531b0b863aee8c,445281003,流沙西街道,流沙西街道,广东省/揭阳市/普宁市/流沙西街道,town,广东省,揭阳市,普宁市,流沙西街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:8a499d4244b02cba42806f809c04c3b982b2d835,8a499d4244b02cba42806f809c04c3b982b2d835,445281004,流沙北街道,流沙北街道,广东省/揭阳市/普宁市/流沙北街道,town,广东省,揭阳市,普宁市,流沙北街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:a1d000784481fa3d3367a877bbaa6aa17afc61bd,a1d000784481fa3d3367a877bbaa6aa17afc61bd,445281005,池尾街道,池尾街道,广东省/揭阳市/普宁市/池尾街道,town,广东省,揭阳市,普宁市,池尾街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:4a1e088dc3ce118f7b499158b62e64fc8855581d,4a1e088dc3ce118f7b499158b62e64fc8855581d,445281006,燎原街道,燎原街道,广东省/揭阳市/普宁市/燎原街道,town,广东省,揭阳市,普宁市,燎原街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:4e3cefcec369bf36be799d85bfe11555b5ae923c,4e3cefcec369bf36be799d85bfe11555b5ae923c,445281007,大南山街道,大南山街道,广东省/揭阳市/普宁市/大南山街道,town,广东省,揭阳市,普宁市,大南山街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:1a873493429a6c6b4c99ebdebc2f428470e500ce,1a873493429a6c6b4c99ebdebc2f428470e500ce,445302001,云城街道,云城街道,广东省/云浮市/云城区/云城街道,town,广东省,云浮市,云城区,云城街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
next_origin:admin_street_pilot:684b68ef9d3409a7c5b0e099cdaaeed59b6c18db,684b68ef9d3409a7c5b0e099cdaaeed59b6c18db,445302002,高峰街道,高峰街道,广东省/云浮市/云城区/高峰街道,town,广东省,云浮市,云城区,高峰街道,admin_street_pilot,40,done,mca_geonames_fast;official_first,,0,,,2026-07-21T09:53:28.702104+00:00,2026-07-21T09:58:55.356621+00:00
